f09d753d-3f5e-445d-b8d6-0991555c8075;7.077602;2018-09-14 11:49:08 +0200 CEST
8aaa4862-c976-42a0-839e-43533837eb2c;75.393388;2018-09-17 16:34:10 +0200 CEST
98015680-bf98-4ec5-85a6-2e5f7eee1495;52.643929;2018-09-11 20:47:23 +0200 CEST
8e264c59-4c2c-481c-a784-e0e4a11503bd;59.703715;2018-09-06 23:01:47 +0200 CEST
3ded9cb6-e758-4c7f-9c93-38ab49778cf2;69.371845;2018-09-02 04:23:00 +0200 CEST
5cb46775-183e-4d46-ac68-e3bbd413acf5;54.666272;2018-09-19 05:44:31 +0200 CEST
ea998926-adce-4c8c-a0f3-3762b13d9c67;78.976759;2018-09-15 20:09:57 +0200 CEST
f50b627b-549a-48ee-8e46-91b8e9f3c935;97.704383;2018-09-01 15:59:39 +0200 CEST
467bfece-c88d-4ead-b394-b5f58a7394c6;93.321577;2018-09-24 08:18:21 +0200 CEST
e1d431e2-97e8-4cc9-8132-dbf4a80db5be;97.904524;2018-09-03 15:29:10 +0200 CEST
12694009-92c3-4c39-9fdb-3e67fd42bec0;9.583767;2018-09-29 11:18:43 +0200 CEST
602126b6-5ff9-42bb-bbfa-25da25916e11;35.154022;2018-09-02 14:54:17 +0200 CEST
be5e006e-1fae-49f9-bbcf-1fe4adb3c273;71.249721;2018-09-18 12:21:41 +0200 CEST
ef216126-b698-4382-a676-4487183ca062;25.160554;2018-09-15 01:58:34 +0200 CEST
f7550224-8416-4f1d-adcb-7fddc57ccbe2;75.213386;2018-09-06 03:28:20 +0200 CEST
932e04ae-3384-4b10-beb3-71d275927f9a;23.605498;2018-09-26 04:58:22 +0200 CEST
76ffc652-3404-4caf-90c9-f8d392422525;78.422828;2018-09-10 08:21:40 +0200 CEST
9705697e-d74f-4751-81e9-f736581636b1;13.519657;2018-09-20 22:16:29 +0200 CEST
d3295089-6424-42ff-811c-ba961f109bab;10.468115;2018-09-16 03:21:24 +0200 CEST
52da84c9-4600-49f3-bd2b-6eb6dfe8eb1e;8.127122;2018-09-25 18:17:59 +0200 CEST
fa6b5a1e-0c6a-4fce-ad9c-3d0d1dde3684;32.633632;2018-09-27 10:44:57 +0200 CEST
4a91abc1-36ef-4f19-ad86-ec7b60938a93;57.321194;2018-09-21 03:32:45 +0200 CEST
0af7b241-9b63-42ec-bf1d-f6e77a2fee61;68.591217;2018-09-25 07:43:30 +0200 CEST
f44776b7-eac0-40b0-8220-124e9d4065c8;52.711501;2018-09-13 03:10:47 +0200 CEST
