d018ef0b-dbd9-48f1-ac1a-eb4d90e57118;60.683466;2018-08-04 05:32:31 +0200 CEST
e2649ca5-7e05-4d53-a8ff-919917a4922e;66.640497;2018-08-22 18:34:11 +0200 CEST
2aaf8f7b-872e-4a14-afbe-1a9b4799dee3;51.787896;2018-08-07 17:41:27 +0200 CEST
769b000e-1d48-4716-92a3-4285dd6cc1e8;21.858542;2018-08-03 15:40:36 +0200 CEST
d9433531-5b0a-431d-82d4-b413dc34253f;32.180885;2018-08-10 12:47:53 +0200 CEST
6cff915c-9e8e-4481-a470-18a3dbfb8c04;57.303457;2018-08-25 07:00:37 +0200 CEST
10121f45-45bf-4350-9547-d2961eda4329;29.700212;2018-08-04 08:25:09 +0200 CEST
2668cc10-82c1-43fb-87f4-46a0dc797706;97.537779;2018-08-19 16:42:19 +0200 CEST
9f5a2ec0-6a92-4087-8295-1cc29094a919;24.568676;2018-08-05 03:15:34 +0200 CEST
6474aec2-90c4-4d5e-9618-348be491f2a3;18.741883;2018-08-21 02:38:37 +0200 CEST
89cf5f68-308b-4e3b-a03a-5419bede4b21;89.755850;2018-08-11 20:37:59 +0200 CEST
bfd4fbe4-923d-4515-8017-40759e4c3780;55.262111;2018-08-15 00:06:45 +0200 CEST
682cbf5b-3cfb-4b60-ba61-51c1f572ed69;3.162069;2018-08-27 07:35:29 +0200 CEST
90a39075-a3c5-4abd-b3da-ed0b7141c05a;59.486432;2018-08-05 07:03:16 +0200 CEST
1a97c3e9-1ba9-4de6-b56f-4323d5d086a1;57.444032;2018-08-16 04:21:15 +0200 CEST
6f23dc00-fef7-44b9-bd76-4446bec92c95;49.440356;2018-08-11 19:38:24 +0200 CEST
4f18fe7c-b3ce-425d-8473-e515e357fccb;79.832389;2018-08-21 22:09:34 +0200 CEST
a1f85d52-e0d6-4acf-bd68-d7c0ecd4fb2f;74.125674;2018-08-27 12:33:56 +0200 CEST
ba62b208-2033-46d4-9c8b-705ca1ac9519;1.825537;2018-08-29 02:07:16 +0200 CEST
a78d3f9d-ac90-4269-b394-41c33b635f67;82.740863;2018-08-27 07:26:58 +0200 CEST
87b3a1b4-27ad-4318-8c47-b86079f96636;34.792129;2018-08-18 08:35:12 +0200 CEST
8973f597-96d8-4500-9339-016fea715247;6.310767;2018-08-16 17:07:30 +0200 CEST
f1bfe023-dcf5-4685-b23b-437206eee0ed;97.402552;2018-08-18 20:13:53 +0200 CEST
68874ee1-932e-4167-aab0-06ce9aa6554d;49.005943;2018-08-21 12:48:40 +0200 CEST
72bc7d5f-72a3-4cdb-bd27-6094bb7f6382;8.012451;2018-08-05 18:07:20 +0200 CEST
646a7c71-a955-41cb-a0eb-912030f54832;66.325552;2018-08-23 14:13:57 +0200 CEST
19cfbdaf-4a1a-42bf-9d53-801a36825b4b;95.840639;2018-08-15 10:17:21 +0200 CEST
549ec408-a565-4fb2-b297-008fef07aba4;2.059778;2018-08-07 20:24:16 +0200 CEST
a05b982e-7a1c-41e5-952b-d71a1195df52;82.307139;2018-08-25 05:17:41 +0200 CEST
95391a0e-351b-4b04-9778-a290671c69e0;60.139868;2018-08-19 09:25:31 +0200 CEST
f34855a3-2f54-445c-961f-4edb24ddb2b0;41.680629;2018-08-19 00:18:37 +0200 CEST
481a3d1d-710b-41e5-88ef-35573442bd16;67.333315;2018-08-15 03:39:36 +0200 CEST
ef714bf8-7904-461b-9006-a26f44889852;96.334213;2018-08-20 05:07:54 +0200 CEST
20197f3d-22db-4b6b-bff6-bb92aae4aa28;18.609210;2018-08-06 08:00:17 +0200 CEST
5b3edd4b-93d6-4ec2-aca0-c3f3d725a233;83.216921;2018-08-17 23:08:01 +0200 CEST
b565d9b2-0d61-4850-8010-bb89a6296403;85.610614;2018-08-26 04:01:18 +0200 CEST
16537143-f099-4744-b8f0-e23be544a101;97.602783;2018-08-20 04:48:20 +0200 CEST
c31a3f31-a5bb-41a5-82b7-a62072722075;41.896533;2018-08-17 16:08:07 +0200 CEST
8376ba70-27be-4d71-9f8c-d60c7904b028;26.129292;2018-08-12 17:19:30 +0200 CEST
50afe65f-a44c-44f0-868a-5b64cdd69c3f;95.021275;2018-08-01 21:57:03 +0200 CEST
7b7b40d0-5efd-4995-8cdd-c6263cec704c;41.079068;2018-08-02 15:03:07 +0200 CEST
485930fb-fb5f-4c3e-bbc7-fdc58618f712;45.317808;2018-08-01 07:53:28 +0200 CEST
76bfbea1-ae1b-4baf-ba7b-1c1c4240d3b5;5.310507;2018-08-19 09:32:27 +0200 CEST
662c3a93-6bb3-4bdd-92fc-c17d36e275ea;10.402529;2018-08-04 18:55:50 +0200 CEST
f477c45c-4a76-458c-9335-3d6aa97807dc;63.350346;2018-08-05 00:05:46 +0200 CEST
249a3df4-9741-4eea-8820-e4bd20e9aa04;74.548022;2018-08-14 04:43:35 +0200 CEST
f8df4412-e53f-4081-8046-81ade518aec0;63.878854;2018-08-18 03:10:32 +0200 CEST
be86cd78-a90e-4492-9ea6-b9352adc8efe;13.116936;2018-08-20 09:12:54 +0200 CEST
f7442d57-96d9-409b-93d9-4ddf55096e9e;14.649899;2018-08-26 01:14:22 +0200 CEST
cdc0359c-1a14-45f5-9787-55dcf9c52433;33.917267;2018-08-05 04:44:44 +0200 CEST
32c136e4-bde2-443e-bdea-3586dcadb5ee;96.891647;2018-08-28 14:31:15 +0200 CEST
aad62062-7eb2-4349-9f03-7de9236ccb3a;0.996461;2018-08-06 18:41:35 +0200 CEST
